Cycle,Battery#1,#1_SOH,Battery#2,#2_SOH,Battery#3,#3_SOH,,Battery#4,#4 SOH,Battery#5,#5 SOH,Battery#6,#6 SOH,,Battery#7,#7 SOH,Battery#8,#8 SOH,Battery#9,#9 SOH
125,1.0844939,0.985903545,1.0802071,0.982006455,1.0752281,0.977480091,,1.0699393,0.972672091,1.0645069,0.967733545,1.0738324,0.976211273,,1.0691085,0.971916818,1.066331,0.969391818,1.065853,0.968957273
126,1.0845144,0.985922182,1.0801412,0.981946545,1.07524,0.977490909,,1.0695533,0.972321182,1.0645435,0.967766818,1.0741521,0.976501909,,1.0690674,0.971879455,1.0663496,0.969408727,1.0657459,0.968859909
127,1.0844651,0.985877364,1.0800964,0.981905818,1.0752876,0.977534182,,1.0696132,0.972375636,1.0645947,0.967813364,1.0742418,0.976583455,,1.0689729,0.971793545,1.0662694,0.969335818,1.0658323,0.968938455
128,1.0844644,0.985876727,1.0801266,0.981933273,1.0752187,0.977471545,,1.0692805,0.972073182,1.0641651,0.967422818,1.0734758,0.975887091,,1.0689149,0.971740818,1.0661875,0.969261364,1.0656724,0.968793091
129,1.0844282,0.985843818,1.0801144,0.981922182,1.075147,0.977406364,,1.0691401,0.971945545,1.0641587,0.967417,1.0736647,0.976058818,,1.0688237,0.971657909,1.0661418,0.969219818,1.0655842,0.968712909
130,1.0844687,0.985880636,1.080099,0.981908182,1.0751264,0.977387636,,1.0690689,0.971880818,1.0640317,0.967301545,1.0735036,0.975912364,,1.0687361,0.971578273,1.0662023,0.969274818,1.0655422,0.968674727
131,1.0844334,0.985848545,1.0800577,0.981870636,1.0737574,0.976143091,,1.068933,0.971757273,1.0638392,0.967126545,1.073194,0.975630909,,1.0688511,0.971682818,1.0661134,0.969194,1.0656128,0.968738909
132,1.0843452,0.985768364,1.0799779,0.981798091,1.0747384,0.977034909,,1.0691656,0.971968727,1.0636643,0.966967545,1.0734762,0.975887455,,1.0687218,0.971565273,1.0659733,0.969066636,1.0655261,0.968660091
133,1.0841988,0.985635273,1.0798699,0.981699909,1.0744451,0.976768273,,1.0693485,0.972135,1.0637169,0.967015364,1.0734298,0.975845273,,1.0687144,0.971558545,1.0659556,0.969050545,1.0654747,0.968613364
134,1.0842357,0.985668818,1.0798607,0.981691545,1.0728469,0.975315364,,1.068858,0.971689091,1.0635579,0.966870818,1.0729213,0.975383,,1.0686206,0.971473273,1.0658414,0.968946727,1.065444,0.968585455
135,1.0841705,0.985609545,1.0798086,0.981644182,1.0728441,0.975312818,,1.0690619,0.971874455,1.0633572,0.966688364,1.0731066,0.975551455,,1.0686476,0.971497818,1.0658687,0.968971545,1.0654529,0.968593545
136,1.084155,0.985595455,1.0797741,0.981612818,1.07452,0.976836364,,1.0694317,0.972210636,1.0634049,0.966731727,1.0728706,0.975336909,,1.068606,0.97146,1.0659615,0.969055909,1.0654078,0.968552545
137,1.0841643,0.985603909,1.0797648,0.981604364,1.073329,0.975753636,,1.0690466,0.971860545,1.0631663,0.966514818,1.0726271,0.975115545,,1.0685879,0.971443545,1.0658052,0.968913818,1.0653923,0.968538455
138,1.0842218,0.985656182,1.0797896,0.981626909,1.0747689,0.977062636,,1.0689241,0.971749182,1.0631438,0.966494364,1.0726668,0.975151636,,1.0684352,0.971304727,1.0657699,0.968881727,1.0652363,0.968396636
139,1.0841625,0.985602273,1.0797476,0.981588727,1.0747482,0.977043818,,1.0686972,0.971542909,1.0626109,0.966009909,1.0719538,0.974503455,,1.0684341,0.971303727,1.0657609,0.968873545,1.0652047,0.968367909
140,1.0841635,0.985603182,1.0797325,0.981575,1.0710337,0.973667,,1.0686805,0.971527727,1.0627773,0.966161182,1.0722525,0.974775,,1.068329,0.971208182,1.0657946,0.968904182,1.0651772,0.968342909
141,1.0841109,0.985555364,1.0796613,0.981510273,1.0746664,0.976969455,,1.0684272,0.971297455,1.0626109,0.966009909,1.0720978,0.974634364,,1.0681905,0.971082273,1.06577,0.968881818,1.0652362,0.968396545
142,1.0840343,0.985485727,1.0795732,0.981430182,1.0747198,0.977018,,1.0687095,0.971554091,1.0620526,0.965502364,1.0713916,0.973992364,,1.0682845,0.971167727,1.0657613,0.968873909,1.0652858,0.968441636
143,1.0839545,0.985413182,1.0795051,0.981368273,1.0746906,0.976991455,,1.0683241,0.971203727,1.0621352,0.965577455,1.0716014,0.974183091,,1.0682752,0.971159273,1.0657189,0.968835364,1.0653147,0.968467909
144,1.0838717,0.985337909,1.0794517,0.981319727,1.0721986,0.974726,,1.0682242,0.971112909,1.0620569,0.965506273,1.071677,0.974251818,,1.0683306,0.971209636,1.0656825,0.968802273,1.0652699,0.968427182
145,1.0839056,0.985368727,1.0794413,0.981310273,1.0733948,0.975813455,,1.0682452,0.971132,1.0616086,0.965098727,1.0709146,0.973558727,,1.0684527,0.971320636,1.0655898,0.968718,1.0652508,0.968409818
146,1.0839182,0.985380182,1.0794613,0.981328455,1.0745389,0.976853545,,1.068012,0.97092,1.0616575,0.965143182,1.0713518,0.973956182,,1.0685085,0.971371364,1.0654843,0.968622091,1.0651472,0.968315636
147,1.0839571,0.985415545,1.0795257,0.981387,1.0743873,0.976715727,,1.0681987,0.971089727,1.0615833,0.965075727,1.0713592,0.973962909,,1.068333,0.971211818,1.0655899,0.968718091,1.0651439,0.968312636
148,1.0839593,0.985417545,1.0795374,0.981397636,1.0740879,0.976443545,,1.0678976,0.970816,1.0612215,0.964746818,1.0705295,0.973208636,,1.0683643,0.971240273,1.0655913,0.968719364,1.0652227,0.968384273
149,1.0839598,0.985418,1.0795468,0.981406182,1.0744152,0.976741091,,1.0679477,0.970861545,1.0612686,0.964789636,1.0709269,0.973569909,,1.0685215,0.971383182,1.0654999,0.968636273,1.0651685,0.968335
150,1.0837967,0.985269727,1.0793943,0.981267545,1.074378,0.976707273,,1.0676321,0.970574636,1.0611731,0.964702818,1.0705861,0.973260091,,1.0685141,0.971376455,1.0653578,0.968507091,1.0650766,0.968251455
151,1.0836318,0.985119818,1.0793138,0.981194364,1.0743593,0.976690273,,1.0674287,0.970389727,1.0608616,0.964419636,1.0701778,0.972888909,,1.0684751,0.971341,1.0652314,0.968392182,1.0649748,0.968158909
152,1.0836512,0.985137455,1.0792543,0.981140273,1.0742767,0.976615182,,1.0673118,0.970283455,1.060624,0.964203636,1.0703568,0.973051636,,1.068397,0.97127,1.0652063,0.968369364,1.064977,0.968160909
153,1.083616,0.985105455,1.0792733,0.981157545,1.0742306,0.976573273,,1.0674689,0.970426273,1.0605918,0.964174364,1.0702335,0.972939545,,1.0682933,0.971175727,1.0652277,0.968388818,1.0649242,0.968112909
154,1.0836091,0.985099182,1.0792607,0.981146091,1.0739679,0.976334455,,1.0671213,0.970110273,1.0603634,0.963966727,1.0697703,0.972518455,,1.0682507,0.971137,1.0652188,0.968380727,1.0649202,0.968109273
155,1.0835862,0.985078364,1.0792705,0.981155,1.0732156,0.975650545,,1.067194,0.970176364,1.0602151,0.963831909,1.0698792,0.972617455,,1.0682597,0.971145182,1.0651072,0.968279273,1.0647951,0.967995545
156,1.0835845,0.985076818,1.0792338,0.981121636,1.0736821,0.976074636,,1.0668756,0.969886909,1.0598413,0.963492091,1.069499,0.972271818,,1.0682131,0.971102818,1.0651459,0.968314455,1.0646743,0.967885727
157,1.0835835,0.985075909,1.0791656,0.981059636,1.0737848,0.976168,,1.0670145,0.970013182,1.0599782,0.963616545,1.0694056,0.972186909,,1.0682954,0.971177636,1.0651284,0.968298545,1.0645164,0.967742182
158,1.0836748,0.985158909,1.0792696,0.981154182,1.0738961,0.976269182,,1.0670123,0.970011182,1.0599468,0.963588,1.0693711,0.972155545,,1.0682603,0.971145727,1.0649781,0.968161909,1.0646069,0.967824455
159,1.0836439,0.985130818,1.0792631,0.981148273,1.0742747,0.976613364,,1.0668658,0.969878,1.0595795,0.963254091,1.0689099,0.971736273,,1.0681065,0.971005909,1.0649271,0.968115545,1.0644529,0.967684455
160,1.0836015,0.985092273,1.0792441,0.981131,1.0730073,0.975461182,,1.0667413,0.969764818,1.0595591,0.963235545,1.0688928,0.971720727,,1.0681385,0.971035,1.064885,0.968077273,1.0643773,0.967615727
161,1.0836121,0.985101909,1.0792354,0.981123091,1.0730597,0.975508818,,1.066517,0.969560909,1.0594832,0.963166545,1.0688077,0.971643364,,1.067958,0.970870909,1.0647224,0.967929455,1.0642986,0.967544182
162,1.0835544,0.985049455,1.0791804,0.981073091,1.0715735,0.974157727,,1.0668045,0.969822273,1.0588852,0.962622909,1.0681043,0.971003909,,1.0677928,0.970720727,1.0647042,0.967912909,1.064271,0.967519091
163,1.0834684,0.984971273,1.0791258,0.981023455,1.071436,0.974032727,,1.0665692,0.969608364,1.0589472,0.962679273,1.0684431,0.971311909,,1.0677522,0.970683818,1.0646394,0.967854,1.0642827,0.967529727
164,1.0834323,0.984938455,1.0790781,0.980980091,1.0687023,0.971547545,,1.0665205,0.969564091,1.0588892,0.962626545,1.0682534,0.971139455,,1.0676881,0.970625545,1.064599,0.967817273,1.0641972,0.967452
165,1.0833755,0.984886818,1.0790321,0.980938273,1.0677084,0.970644,,1.0664003,0.969454818,1.0584462,0.962223818,1.0675385,0.970489545,,1.0676579,0.970598091,1.0646061,0.967823727,1.0641558,0.967414364
166,1.0832872,0.984806545,1.0789585,0.980871364,1.0725,0.975,,1.0662991,0.969362818,1.0584151,0.962195545,1.0678837,0.970803364,,1.0675789,0.970526273,1.0645343,0.967758455,1.0641495,0.967408636
167,1.0832012,0.984728364,1.0789031,0.980821,1.0736258,0.976023455,,1.0657387,0.968853364,1.058525,0.962295455,1.0677714,0.970701273,,1.0676184,0.970562182,1.0645773,0.967797545,1.064116,0.967378182
168,1.0832188,0.984744364,1.0788951,0.980813727,1.0730176,0.975470545,,1.0658891,0.968990091,1.0579954,0.961814,1.0670081,0.970007364,,1.0675731,0.970521,1.0646044,0.967822182,1.0641173,0.967379364
169,1.0832297,0.984754273,1.0788661,0.980787364,1.0737669,0.976151727,,1.0657181,0.968834636,1.0579202,0.961745636,1.0672554,0.970232182,,1.0674559,0.970414455,1.0646019,0.967819909,1.064244,0.967494545
170,1.0832256,0.984750545,1.0789065,0.980824091,1.0739388,0.976308,,1.0653906,0.968536909,1.0579602,0.961782,1.0671819,0.970165364,,1.067355,0.970322727,1.064649,0.967862727,1.0641912,0.967446545
171,1.0834041,0.984912818,1.0790746,0.980976909,1.0714852,0.974077455,,1.065472,0.968610909,1.0576854,0.961532182,1.0667048,0.969731636,,1.0672718,0.970247091,1.0645764,0.967796727,1.0641748,0.967431636
172,1.0834444,0.984949455,1.0790883,0.980989364,1.0713842,0.973985636,,1.0653343,0.968485727,1.057597,0.961451818,1.0668436,0.969857818,,1.06743,0.970390909,1.0645903,0.967809364,1.0642058,0.967459818
173,1.0833941,0.984903727,1.0790173,0.980924818,1.0700154,0.972741273,,1.065169,0.968335455,1.0571684,0.961062182,1.0668797,0.969890636,,1.0674742,0.970431091,1.0645375,0.967761364,1.0642388,0.967489818
174,1.0832394,0.984763091,1.0788677,0.980788818,1.0639316,0.967210545,,1.0650507,0.968227909,1.0570824,0.960984,1.0663012,0.969364727,,1.0674649,0.970422636,1.0644544,0.967685818,1.0640982,0.967362
175,1.0831283,0.984662091,1.0787734,0.980703091,1.0678089,0.970735364,,1.0647193,0.967926636,1.0570203,0.960927545,1.0663857,0.969441545,,1.0673282,0.970298364,1.06443,0.967663636,1.0641271,0.967388273
176,1.083111,0.984646364,1.0787362,0.980669273,1.0715845,0.974167727,,1.0648386,0.968035091,1.0564674,0.960424909,1.0663898,0.969445273,,1.0673171,0.970288273,1.0643121,0.967556455,1.0640614,0.967328545
177,1.0830775,0.984615909,1.0786883,0.980625727,1.0691396,0.971945091,,1.0644972,0.967724727,1.0564982,0.960452909,1.0659,0.969,,1.0672255,0.970205,1.0643559,0.967596273,1.0639652,0.967241091
178,1.0831956,0.984723273,1.0788336,0.980757818,1.07152,0.974109091,,1.0646813,0.967892091,1.0563142,0.960285636,1.0657545,0.968867727,,1.0672516,0.970228727,1.0643637,0.967603364,1.0640199,0.967290818
179,1.0833586,0.984871455,1.0789466,0.980860545,1.0702107,0.972918818,,1.0646323,0.967847545,1.0559309,0.959937182,1.0652286,0.968389636,,1.0671271,0.970115545,1.0643976,0.967634182,1.0639557,0.967232455
180,1.0833983,0.984907545,1.0790043,0.980913,1.0714779,0.974070818,,1.0641911,0.967446455,1.055974,0.959976364,1.0651754,0.968341273,,1.0670987,0.970089727,1.0643235,0.967566818,1.0638956,0.967177818
181,1.0833951,0.984904636,1.0789996,0.980908727,1.0737666,0.976151455,,1.0638567,0.967142455,1.0560741,0.960067364,1.0651895,0.968354091,,1.0670049,0.970004455,1.0642642,0.967512909,1.0638179,0.967107182
182,1.0833685,0.984880455,1.0789684,0.980880364,1.0734777,0.975888818,,1.0646156,0.967832364,1.0555893,0.959626636,1.0645024,0.967729455,,1.0671058,0.970096182,1.0641603,0.967418455,1.063733,0.96703
183,1.0832517,0.984774273,1.0788578,0.980779818,1.0734123,0.975829364,,1.0641301,0.967391,1.0556555,0.959686818,1.0646905,0.967900455,,1.0670257,0.970023364,1.0641485,0.967407727,1.06373,0.967027273
184,1.0831751,0.984704636,1.0787761,0.980705545,1.0733159,0.975741727,,1.064072,0.967338182,1.0555215,0.959565,1.0648319,0.968029,,1.0669705,0.969973182,1.0641233,0.967384818,1.0636261,0.966932818
185,1.082966,0.984514545,1.0785502,0.980500182,1.0732638,0.975694364,,1.064154,0.967412727,1.0551705,0.959245909,1.0640593,0.967326636,,1.066855,0.969868182,1.0640481,0.967316455,1.0636131,0.966921
186,1.0830148,0.984558909,1.0785975,0.980543182,1.0731425,0.975584091,,1.063583,0.966893636,1.0551931,0.959266455,1.0643075,0.967552273,,1.0669116,0.969919636,1.0640535,0.967321364,1.063589,0.966899091
187,1.0830317,0.984574273,1.0786096,0.980554182,1.072943,0.975402727,,1.0637239,0.967021727,1.0549916,0.959083273,1.0643411,0.967582818,,1.0668204,0.969836727,1.0640329,0.967302636,1.063525,0.966840909
188,1.0829775,0.984525,1.0785203,0.980473,1.0719339,0.974485364,,1.0637851,0.967077364,1.0546423,0.958765727,1.0634629,0.966784455,,1.0668064,0.969824,1.0639997,0.967272455,1.0635561,0.966869182
189,1.0829014,0.984455818,1.0784601,0.980418273,1.0716102,0.974191091,,1.0636195,0.966926818,1.0544436,0.958585091,1.0637543,0.967049364,,1.0669096,0.969917818,1.063839,0.967126364,1.0634229,0.966748091
190,1.0828805,0.984436818,1.0784056,0.980368727,1.0724705,0.974973182,,1.0635791,0.966890091,1.0542358,0.958396182,1.0635505,0.966864091,,1.0666476,0.969679636,1.0638701,0.967154636,1.0633705,0.966700455
191,1.0828025,0.984365909,1.0783468,0.980315273,1.0728638,0.975330727,,1.0632985,0.966635,1.0542151,0.958377364,1.063048,0.966407273,,1.0665076,0.969552364,1.0637634,0.967057636,1.0633147,0.966649727
192,1.0827243,0.984294818,1.0783235,0.980294091,1.0730959,0.975541727,,1.0631728,0.966520727,1.0539839,0.958167182,1.0631481,0.966498273,,1.06657,0.969609091,1.0636783,0.966980273,1.0632676,0.966606909
193,1.0826709,0.984246273,1.0782559,0.980232636,1.0696446,0.972404182,,1.0633154,0.966650364,1.0533134,0.957557636,1.0628591,0.966235545,,1.0666097,0.969645182,1.0635819,0.966892636,1.0631127,0.966466091
194,1.082625,0.984204545,1.0781775,0.980161364,1.0709413,0.973583,,1.0628459,0.966223545,1.0533514,0.957592182,1.0624921,0.965901909,,1.0665863,0.969623909,1.0636058,0.966914364,1.0630444,0.966404
195,1.0826198,0.984199818,1.0782001,0.980181909,1.0647488,0.967953455,,1.062905,0.966277273,1.0532017,0.957456091,1.0624473,0.965861182,,1.0664611,0.969510091,1.0635037,0.966821545,1.0630403,0.966400273
196,1.0826597,0.984236091,1.0782014,0.980183091,1.067211,0.970191818,,1.062592,0.965992727,1.0526962,0.956996545,1.0621053,0.965550273,,1.0663211,0.969382818,1.0633082,0.966643818,1.0629929,0.966357182
197,1.0827546,0.984322364,1.0781834,0.980166727,1.0692852,0.972077455,,1.0625584,0.965962182,1.0528677,0.957152455,1.0619507,0.965409727,,1.0662755,0.969341364,1.0632987,0.966635182,1.0628036,0.966185091
198,1.082886,0.984441818,1.0784652,0.980422909,1.0644047,0.967640636,,1.0625317,0.965937909,1.0527658,0.957059818,1.0618196,0.965290545,,1.0662022,0.969274727,1.0633475,0.966679545,1.0629491,0.966317364
199,1.082866,0.984423636,1.0784538,0.980412545,1.0692478,0.972043455,,1.0624796,0.965890545,1.0521193,0.956472091,1.0611607,0.964691545,,1.0661882,0.969262,1.0633907,0.966718818,1.0630527,0.966411545
200,1.0827211,0.984291909,1.0783129,0.980284455,1.0729612,0.975419273,,1.0620254,0.965477636,1.0521969,0.956542636,1.0611447,0.964677,,1.0661055,0.969186818,1.0634203,0.966745727,1.063004,0.966367273
201,1.0825498,0.984136182,1.0781006,0.980091455,1.0719513,0.974501182,,1.0621055,0.965550455,1.0519586,0.956326,1.0609862,0.964532909,,1.065961,0.969055455,1.0632585,0.966598636,1.0629395,0.966308636
202,1.0824825,0.984075,1.0780586,0.980053273,1.0734826,0.975893273,,1.0621481,0.965589182,1.0516161,0.956014636,1.0604057,0.964005182,,1.0658404,0.968945818,1.0633175,0.966652273,1.0628624,0.966238545
203,1.0823528,0.983957091,1.0779577,0.979961545,1.0711106,0.973736909,,1.0618643,0.965331182,1.0515754,0.955977636,1.0604749,0.964068091,,1.0658298,0.968936182,1.0632753,0.966613909,1.0627376,0.966125091
204,1.0825661,0.984151,1.0781268,0.980115273,1.0728359,0.975305364,,1.0617684,0.965244,1.0512846,0.955713273,1.0602843,0.963894818,,1.065864,0.968967273,1.0632221,0.966565545,1.0628589,0.966235364
205,1.0827576,0.984325091,1.0783508,0.980318909,1.0686156,0.971468727,,1.061757,0.965233636,1.051116,0.95556,1.0597448,0.963404364,,1.0658693,0.968972091,1.0631337,0.966485182,1.0628526,0.966229636
206,1.0828853,0.984441182,1.0784787,0.980435182,1.0722553,0.974777545,,1.0614997,0.964999727,1.0509938,0.955448909,1.059958,0.963598182,,1.0658306,0.968936909,1.0632234,0.966566727,1.0628393,0.966217545
207,1.0829602,0.984509273,1.0785102,0.980463818,1.0722088,0.974735273,,1.061435,0.964940909,1.0508401,0.955309182,1.0599228,0.963566182,,1.0658365,0.968942273,1.0632557,0.966596091,1.0628583,0.966234818
208,1.0829967,0.984542455,1.0785191,0.980471909,1.0730858,0.975532545,,1.061388,0.964898182,1.050555,0.95505,1.0591367,0.962851545,,1.0659288,0.969026182,1.0632565,0.966596818,1.0628548,0.966231636
209,1.0829171,0.984470091,1.078465,0.980422727,1.0728866,0.975351455,,1.0612344,0.964758545,1.0503201,0.954836455,1.0593166,0.963015091,,1.0658325,0.968938636,1.0631785,0.966525909,1.0627475,0.966134091
210,1.0828224,0.984384,1.0783726,0.980338727,1.0728358,0.975305273,,1.0608997,0.964454273,1.0499197,0.954472455,1.0591567,0.962869727,,1.0656953,0.968813909,1.0630946,0.966449636,1.0626957,0.966087
211,1.0825667,0.984151545,1.078195,0.980177273,1.0728077,0.975279727,,1.0606421,0.964220091,1.0498707,0.954427909,1.0586692,0.962426545,,1.0658873,0.968988455,1.0630276,0.966388727,1.0625545,0.965958636
212,1.0822521,0.983865545,1.077841,0.979855455,1.07278,0.975254545,,1.0606383,0.964216636,1.049759,0.954326364,1.0588109,0.962555364,,1.0658962,0.968996545,1.063055,0.966413636,1.0625467,0.965951545
213,1.0822057,0.983823364,1.0777873,0.979806636,1.0726694,0.975154,,1.0609665,0.964515,1.0491985,0.953816818,1.058549,0.962317273,,1.0658416,0.968946909,1.062975,0.966340909,1.0625554,0.965959455
214,1.0821924,0.983811273,1.0777465,0.979769545,1.0725751,0.975068273,,1.0605398,0.964127091,1.0493064,0.953914909,1.0581152,0.961922909,,1.0659652,0.969059273,1.0629194,0.966290364,1.0625643,0.965967545
215,1.0821195,0.983745,1.0776659,0.979696273,1.0714912,0.974082909,,1.0603398,0.963945273,1.0489448,0.953586182,1.0579729,0.961793545,,1.0658181,0.968925545,1.0628535,0.966230455,1.0625657,0.965968818
216,1.0820826,0.983711455,1.077572,0.979610909,1.0725292,0.975026545,,1.0596888,0.963353455,1.0484749,0.953159,1.0579391,0.961762818,,1.0656816,0.968801455,1.0628833,0.966257545,1.0625238,0.965930727
217,1.082072,0.983701818,1.0775523,0.979593,1.0722562,0.974778364,,1.0596359,0.963305364,1.048472,0.953156364,1.0574496,0.961317818,,1.065605,0.968731818,1.0628119,0.966192636,1.0625246,0.965931455
218,1.0820191,0.983653727,1.0775352,0.979577455,1.0722263,0.974751182,,1.0592999,0.962999909,1.0482943,0.952994818,1.0572752,0.961159273,,1.0655782,0.968707455,1.0628409,0.966219,1.0623746,0.965795091
219,1.0819827,0.983620636,1.077489,0.979535455,1.0702997,0.972999727,,1.059517,0.963197273,1.0479406,0.952673273,1.0568544,0.960776727,,1.0656015,0.968728636,1.0627742,0.966158364,1.0624015,0.965819545
220,1.0819182,0.983562,1.0774752,0.979522909,1.0709004,0.973545818,,1.0593406,0.963036909,1.0478853,0.952623,1.0567037,0.960639727,,1.0654829,0.968620818,1.062745,0.966131818,1.0623085,0.965735
221,1.0819069,0.983551727,1.0774668,0.979515273,1.0717547,0.974322455,,1.059026,0.962750909,1.0476286,0.952389636,1.0567321,0.960665545,,1.065447,0.968588182,1.0627251,0.966113727,1.0622756,0.965705091
222,1.0819478,0.983588909,1.0775013,0.979546636,1.0720819,0.974619909,,1.0596163,0.963287545,1.0474033,0.952184818,1.0559982,0.959998364,,1.0654637,0.968603364,1.0626576,0.966052364,1.0622871,0.965715545
223,1.0819904,0.983627636,1.0775459,0.979587182,1.0726638,0.975148909,,1.0590372,0.962761091,1.047192,0.951992727,1.0561347,0.960122455,,1.0654333,0.968575727,1.0625979,0.965998091,1.062188,0.965625455
224,1.0821501,0.983772818,1.077698,0.979725455,1.0686629,0.971511727,,1.0586013,0.962364818,1.0468894,0.951717636,1.0559831,0.959984636,,1.0653814,0.968528545,1.062628,0.966025455,1.0621146,0.965558727
225,1.0822335,0.983848636,1.0777867,0.979806091,1.0687469,0.971588091,,1.0585697,0.962336091,1.0466299,0.951481727,1.0553426,0.959402364,,1.0654339,0.968576273,1.0625349,0.965940818,1.0621101,0.965554636
